Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Ashish,2020-10-25 08:50:31,00:25:40,,A Perfect Ending,,Netflix Chrome Linux (Cadmium) HTML 5,00:25:40,Not latest view,US (United States)
Ashish,2020-10-25 08:50:23,00:00:04,Autoplayed: user action: None; ,A Perfect Ending_hook_primary_16x9,HOOK,Netflix Chrome Linux (Cadmium) HTML 5,00:00:04,00:00:04,US (United States)
Ashish,2020-10-25 06:59:31,00:00:07,Autoplayed: user action: None; ,Travelers: Season 3: Perrow (Episode 4),,Netflix Chrome Linux (Cadmium) HTML 5,00:00:12,Not latest view,US (United States)
Ashish,2020-10-25 06:13:16,00:46:14,,Travelers: Season 3: Protocol 3 (Episode 3),,Netflix Chrome Linux (Cadmium) HTML 5,00:46:36,00:46:36,US (United States)
Ashish,2020-10-25 05:59:17,00:13:58,,Travelers: Season 3: Yates (Episode 2),,Netflix Chrome Linux (Cadmium) HTML 5,00:46:40,00:46:40,US (United States)
Ashish,2020-10-25 04:30:42,00:32:21,Autoplayed: user action: None; ,Travelers: Season 3: Yates (Episode 2),,Netflix Chrome Linux (Cadmium) HTML 5,00:32:42,Not latest view,US (United States)
Ashish,2020-10-25 03:21:57,00:43:57,,Travelers: Season 3: Ilsa (Episode 1),,Netflix Chrome Linux (Cadmium) HTML 5,00:44:18,00:44:18,US (United States)
Ashish,2020-10-25 02:11:17,00:43:48,,Travelers: Season 2: 001 (Episode 12),,Netflix Chrome Linux (Cadmium) HTML 5,00:43:59,00:43:59,US (United States)
Ashish,2020-10-25 01:27:57,00:43:19,,Travelers: Season 2: Simon (Episode 11),,Netflix Chrome Linux (Cadmium) HTML 5,00:43:42,00:43:42,US (United States)
Ashish,2020-10-25 00:43:53,00:44:03,Autoplayed: user action: None; ,Travelers: Season 2: 21C (Episode 10),,Netflix Chrome Linux (Cadmium) HTML 5,00:44:27,00:44:27,US (United States)
Ashish,2020-10-25 00:40:47,00:03:05,,Travelers: Season 2: Update (Episode 9),,Netflix Chrome Linux (Cadmium) HTML 5,00:43:44,00:43:44,US (United States)
Ashish,2020-10-24 10:12:12,00:00:07,Autoplayed: user action: None; ,Season 1 Teaser 2: Barbarians,TEASER_TRAILER,Netflix Chrome Linux (Cadmium) HTML 5,00:00:07,00:00:07,US (United States)
Ashish,2020-10-24 09:31:52,00:40:16,,Travelers: Season 2: Update (Episode 9),,Netflix Chrome Linux (Cadmium) HTML 5,00:40:39,Not latest view,US (United States)
Ashish,2020-10-24 09:25:29,00:06:23,,Travelers: Season 2: Traveler 0027 (Episode 8),,Netflix Chrome Linux (Cadmium) HTML 5,00:43:41,00:43:41,US (United States)
Ashish,2020-10-24 09:25:03,00:00:17,Autoplayed: user action: None; ,Season 1 Teaser 2: Barbarians,TEASER_TRAILER,Netflix Chrome Linux (Cadmium) HTML 5,00:00:00,Not latest view,US (United States)
Ashish,2020-10-23 08:24:40,00:36:54,,Travelers: Season 2: Traveler 0027 (Episode 8),,Netflix Chrome Linux (Cadmium) HTML 5,00:37:18,Not latest view,US (United States)
Ashish,2020-10-23 07:41:09,00:43:30,,Travelers: Season 2: 17 Minutes (Episode 7),,Netflix Chrome Linux (Cadmium) HTML 5,00:43:41,00:43:41,US (United States)
Ashish,2020-10-23 06:52:48,00:43:29,,Travelers: Season 2: U235 (Episode 6),,Netflix Chrome Linux (Cadmium) HTML 5,00:43:40,00:43:40,US (United States)
Ashish,2020-10-23 06:45:44,00:07:03,,Travelers: Season 2: Jenny (Episode 5),,Netflix Chrome Linux (Cadmium) HTML 5,00:43:42,00:43:42,US (United States)
Ashish,2020-10-23 06:45:23,00:00:04,Autoplayed: user action: None; ,The OA (Trailer),TRAILER,Netflix Chrome Linux (Cadmium) HTML 5,00:00:04,00:00:04,US (United States)
Ashish,2020-10-22 21:51:45,00:15:56,,Travelers: Season 2: Jenny (Episode 5),,Netflix Chrome Linux (Cadmium) HTML 5,00:36:39,Not latest view,US (United States)
Ashish,2020-10-22 06:24:56,00:20:20,,Travelers: Season 2: Jenny (Episode 5),,Netflix Chrome Linux (Cadmium) HTML 5,00:20:43,Not latest view,US (United States)
Ashish,2020-10-22 06:04:44,00:20:11,,Travelers: Season 2: 11:27 (Episode 4),,Netflix Chrome Linux (Cadmium) HTML 5,00:43:53,00:43:53,US (United States)
Ashish,2020-10-22 06:02:06,00:02:16,Autoplayed: user action: None; ,Trailer: Rebecca,TRAILER,Netflix Chrome Linux (Cadmium) HTML 5,00:00:00,00:00:00,US (United States)
Ashish,2020-10-21 05:49:09,00:23:29,,Travelers: Season 2: 11:27 (Episode 4),,Netflix Chrome Linux (Cadmium) HTML 5,00:23:42,Not latest view,US (United States)
Ashish,2020-10-21 00:54:04,00:43:29,,Travelers: Season 2: Jacob (Episode 3),,Netflix Chrome Linux (Cadmium) HTML 5,00:43:42,00:43:42,US (United States)
Ashish,2020-10-19 06:34:57,00:00:10,Autoplayed: user action: None; ,La Révolution: Season 1: Chapter Four - The Executioners (Episode 4),,Netflix Chrome Linux (Cadmium) HTML 5,00:00:20,00:00:20,US (United States)
Ashish,2020-10-19 05:55:39,00:39:17,,La Révolution: Season 1: Chapter Three - The Innocents (Episode 3),,Netflix Chrome Linux (Cadmium) HTML 5,00:39:27,00:39:27,US (United States)
Ashish,2020-10-19 05:38:38,00:17:00,,La Révolution: Season 1: Chapter Two - The Revenant (Episode 2),,Netflix Chrome Linux (Cadmium) HTML 5,00:54:23,00:54:23,US (United States)
Ashish,2020-10-18 23:10:20,00:37:10,,La Révolution: Season 1: Chapter Two - The Revenant (Episode 2),,Netflix Chrome Linux (Cadmium) HTML 5,00:37:23,Not latest view,US (United States)
Ashish,2020-10-18 22:48:48,00:21:29,,La Révolution: Season 1: Chapter One - The Beginning (Episode 1),,Netflix Chrome Linux (Cadmium) HTML 5,00:48:20,00:48:20,US (United States)
Ashish,2020-10-18 22:48:40,00:00:06,,La Révolution: Season 1: Chapter Two - The Revenant (Episode 2),,Netflix Chrome Linux (Cadmium) HTML 5,00:07:17,Not latest view,US (United States)
Ashish,2020-10-18 22:48:31,00:00:04,Autoplayed: user action: None; ,October Faction: Season 1 (Trailer 4),TRAILER,Netflix Chrome Linux (Cadmium) HTML 5,00:00:04,00:00:04,US (United States)
Ashish,2020-10-18 07:23:16,00:06:58,Autoplayed: user action: None; ,La Révolution: Season 1: Chapter Two - The Revenant (Episode 2),,Netflix Chrome Linux (Cadmium) HTML 5,00:07:11,Not latest view,US (United States)
Ashish,2020-10-18 06:34:57,00:48:18,,La Révolution: Season 1: Chapter One - The Beginning (Episode 1),,Netflix Chrome Linux (Cadmium) HTML 5,00:48:18,Not latest view,US (United States)
Ashish,2020-10-17 21:32:29,00:44:23,,Travelers: Season 2: PROTOCOL 4 (Episode 2),,Netflix Chrome Linux (Cadmium) HTML 5,00:44:36,00:44:36,US (United States)
Ashish,2020-10-17 21:31:57,00:00:31,,Travelers: Season 2: Ave Machina (Episode 1),,Netflix Chrome Linux (Cadmium) HTML 5,00:00:31,00:00:31,US (United States)
Ashish,2020-10-17 21:31:14,00:00:37,Autoplayed: user action: None; ,Season 1: La Révolution (VCEE Teaser Intense),TEASER_TRAILER,Netflix Chrome Linux (Cadmium) HTML 5,00:00:00,00:00:00,US (United States)
Ashish,2020-10-17 06:20:29,00:29:10,,Travelers: Season 2: Ave Machina (Episode 1),,Netflix Chrome Linux (Cadmium) HTML 5,00:43:27,Not latest view,US (United States)
Ashish,2020-10-17 06:20:05,00:00:18,Autoplayed: user action: None; ,Season 1: La Révolution (VCEE Teaser DA),TEASER_TRAILER,Netflix Chrome Linux (Cadmium) HTML 5,00:00:00,00:00:00,US (United States)
Ashish,2020-10-16 08:34:23,00:13:52,,Travelers: Season 2: Ave Machina (Episode 1),,Netflix Chrome Linux (Cadmium) HTML 5,00:14:17,Not latest view,US (United States)
Ashish,2020-10-16 08:08:15,00:26:07,,Travelers: Season 1: Grace (Episode 12),,Netflix Chrome Linux (Cadmium) HTML 5,00:43:40,00:43:40,US (United States)
Ashish,2020-10-16 06:32:18,00:17:12,,Travelers: Season 1: Grace (Episode 12),,Netflix Chrome Linux (Cadmium) HTML 5,00:17:33,Not latest view,US (United States)
Ashish,2020-10-16 05:47:43,00:44:34,,Travelers: Season 1: Marcy (Episode 11),,Netflix Chrome Linux (Cadmium) HTML 5,00:44:45,00:44:45,US (United States)
Ashish,2020-10-16 05:46:29,00:01:00,Autoplayed: user action: None; ,To the Lake: Season 1_hook_primary_16x9,HOOK,Netflix Chrome Linux (Cadmium) HTML 5,00:00:00,00:00:00,US (United States)
Ashish,2020-10-16 02:08:45,00:43:14,Autoplayed: user action: None; ,Travelers: Season 1: Kathryn (Episode 10),,Netflix Chrome Linux (Cadmium) HTML 5,00:43:34,00:43:34,US (United States)
Ashish,2020-10-16 01:17:57,00:44:48,,Travelers: Season 1: Bishop (Episode 9),,Netflix Chrome Linux (Cadmium) HTML 5,00:45:11,00:45:11,US (United States)
Ashish,2020-10-16 00:43:59,00:33:58,,Travelers: Season 1: Donner (Episode 8),,Netflix Chrome Linux (Cadmium) HTML 5,00:44:40,00:44:40,US (United States)
Ashish,2020-10-16 00:43:47,00:00:04,Autoplayed: user action: None; ,To the Lake: Season 1_hook_primary_16x9,HOOK,Netflix Chrome Linux (Cadmium) HTML 5,00:00:04,Not latest view,US (United States)
Ashish,2020-10-15 08:21:59,00:00:07,Autoplayed: user action: None; ,Cam (Product Video),PROMOTIONAL,Netflix Chrome Linux (Cadmium) HTML 5,00:00:07,00:00:07,US (United States)
Ashish,2020-10-15 08:20:44,00:00:58,Autoplayed: user action: None; ,Bonding: Season 1 (Hook Clip),HOOK,Netflix Chrome Linux (Cadmium) HTML 5,00:00:58,00:00:58,US (United States)
Ashish,2020-10-15 08:19:51,00:00:43,Autoplayed: user action: None; ,Mostly Sunny_hook_primary_16x9,HOOK,Netflix Chrome Linux (Cadmium) HTML 5,00:00:43,00:00:43,US (United States)
Ashish,2020-10-15 08:19:35,00:00:07,Autoplayed: user action: None; ,Insatiable: Season 1 - Debby Ryan Is Insatiable,TRAILER,Netflix Chrome Linux (Cadmium) HTML 5,00:00:07,00:00:07,US (United States)
Ashish,2020-10-15 08:19:05,00:00:05,Autoplayed: user action: None; ,Season 1 Trailer: Toy Boy,TRAILER,Netflix Chrome Linux (Cadmium) HTML 5,00:00:05,00:00:05,US (United States)
Ashish,2020-10-15 08:18:21,00:00:04,Autoplayed: user action: None; ,Not Another Teen Movie_hook_primary_16x9,HOOK,Netflix Chrome Linux (Cadmium) HTML 5,00:00:04,00:00:04,US (United States)
Ashish,2020-10-15 08:17:17,00:00:55,Autoplayed: user action: None; ,A Perfect Ending_hook_primary_16x9,HOOK,Netflix Chrome Linux (Cadmium) HTML 5,00:00:55,Not latest view,US (United States)
Ashish,2020-10-15 08:17:03,00:00:10,Autoplayed: user action: None; ,Not Another Teen Movie_hook_primary_16x9,HOOK,Netflix Chrome Linux (Cadmium) HTML 5,00:00:10,Not latest view,US (United States)
Ashish,2020-10-15 08:16:56,00:00:05,Autoplayed: user action: None; ,MILF (FR)_hook_02_16x9,HOOK,Netflix Chrome Linux (Cadmium) HTML 5,00:00:05,00:00:05,US (United States)
Ashish,2020-10-15 08:16:00,00:00:53,Autoplayed: user action: None; ,Sexy Central: Season 1_hook_04_16x9,HOOK,Netflix Chrome Linux (Cadmium) HTML 5,00:00:53,00:00:53,US (United States)
Ashish,2020-10-15 08:15:19,00:00:05,Autoplayed: user action: None; ,You: Season 2 Podular: TEXTLESS / Drama - Thriller - Romance,TRAILER,Netflix Chrome Linux (Cadmium) HTML 5,00:00:05,00:00:05,US (United States)
Ashish,2020-10-15 08:15:13,00:00:04,Autoplayed: user action: None; ,Gilmore Girls: Season 1_hook_primary_16x9,HOOK,Netflix Chrome Linux (Cadmium) HTML 5,00:00:04,00:00:04,US (United States)
Ashish,2020-10-15 08:14:53,00:00:10,Autoplayed: user action: None; ,Shameless: Season 1_hook_primary_16x9,HOOK,Netflix Chrome Linux (Cadmium) HTML 5,00:00:10,00:00:10,US (United States)
Ashish,2020-10-15 08:14:45,00:00:07,Autoplayed: user action: None; ,American Horror Story: Freak Show_hook_primary_16x9,HOOK,Netflix Chrome Linux (Cadmium) HTML 5,00:00:07,00:00:07,US (United States)
Ashish,2020-10-15 08:13:55,00:00:41,Autoplayed: user action: None; ,Frequency: Season 1_hook_primary_16x9,HOOK,Netflix Chrome Linux (Cadmium) HTML 5,00:00:41,00:00:41,US (United States)
Ashish,2020-10-15 08:12:53,00:00:57,Autoplayed: user action: None; ,Roman Empire: Caligula: The Mad Emperor (Trailer),TRAILER,Netflix Chrome Linux (Cadmium) HTML 5,00:00:57,00:00:57,US (United States)
Ashish,2020-10-15 08:12:41,00:00:10,Autoplayed: user action: None; ,Wynonna Earp: Season 1_hook_primary_16x9,HOOK,Netflix Chrome Linux (Cadmium) HTML 5,00:00:10,00:00:10,US (United States)
Ashish,2020-10-15 08:11:50,00:00:13,,Iris: Season 1: Episode 1,,Netflix Chrome Linux (Cadmium) HTML 5,00:00:59,00:00:59,US (United States)
Ashish,2020-10-15 08:11:33,00:00:08,Autoplayed: user action: None; ,Bordertown: Season 2 (Trailer),TRAILER,Netflix Chrome Linux (Cadmium) HTML 5,00:00:09,00:00:09,US (United States)
Ashish,2020-10-15 08:11:27,00:00:04,Autoplayed: user action: None; ,Elite: Season 2 (Trailer),TRAILER,Netflix Chrome Linux (Cadmium) HTML 5,00:00:04,00:00:04,US (United States)
Ashish,2020-10-15 08:11:16,00:00:10,Autoplayed: user action: None; ,Bom Dia Veronica S1 - Direct Lift: Chasing Veronica,TRAILER,Netflix Chrome Linux (Cadmium) HTML 5,00:00:10,00:00:10,US (United States)
Ashish,2020-10-15 08:09:40,00:01:29,Autoplayed: user action: None; ,Shooter (Trailer),TRAILER,Netflix Chrome Linux (Cadmium) HTML 5,00:01:30,00:01:30,US (United States)
Ashish,2020-10-15 08:09:26,00:00:06,Autoplayed: user action: None; ,Monkey Twins (Trailer),TRAILER,Netflix Chrome Linux (Cadmium) HTML 5,00:00:06,00:00:06,US (United States)
Ashish,2020-10-15 08:09:18,00:00:04,Autoplayed: user action: None; ,Glitch (Trailer),TRAILER,Netflix Chrome Linux (Cadmium) HTML 5,00:00:04,00:00:04,US (United States)
Ashish,2020-10-15 08:09:02,00:00:06,Autoplayed: user action: None; ,Knightfall: Season 1_hook_primary_16x9,HOOK,Netflix Chrome Linux (Cadmium) HTML 5,00:00:06,00:00:06,US (United States)
Ashish,2020-10-15 08:08:51,00:00:04,Autoplayed: user action: None; ,Troy: Fall of a City (Trailer),TRAILER,Netflix Chrome Linux (Cadmium) HTML 5,00:00:05,00:00:05,US (United States)
Ashish,2020-10-15 08:07:39,00:00:38,Autoplayed: user action: None; ,Diablero: Season 2 (Hook 02),TRAILER,Netflix Chrome Linux (Cadmium) HTML 5,00:00:38,00:00:38,US (United States)
Ashish,2020-10-15 08:07:19,00:00:11,Autoplayed: user action: None; ,Sense8 (Trailer),TRAILER,Netflix Chrome Linux (Cadmium) HTML 5,00:00:12,00:00:12,US (United States)
Ashish,2020-10-15 08:07:09,00:00:05,Autoplayed: user action: None; ,October Faction: Season 1 (Market),HOOK,Netflix Chrome Linux (Cadmium) HTML 5,00:00:05,00:00:05,US (United States)
Ashish,2020-10-15 08:05:41,00:01:11,Autoplayed: user action: None; ,3%: Season 3 (Trailer),TRAILER,Netflix Chrome Linux (Cadmium) HTML 5,00:01:11,00:01:11,US (United States)
Ashish,2020-10-15 08:05:09,00:00:07,Autoplayed: user action: None; ,Season 1 Clip 2: Emily in Paris,HOOK,Netflix Chrome Linux (Cadmium) HTML 5,00:00:07,00:00:07,US (United States)
Ashish,2020-10-15 08:05:01,00:00:05,Autoplayed: user action: None; ,Nightflyers: Season 1_hook_primary_16x9,HOOK,Netflix Chrome Linux (Cadmium) HTML 5,00:00:05,00:00:05,US (United States)
Ashish,2020-10-15 06:35:13,00:03:43,,Travelers: Season 1: Donner (Episode 8),,Netflix Chrome Linux (Cadmium) HTML 5,00:10:42,Not latest view,US (United States)
Ashish,2020-10-15 06:35:00,00:00:04,Autoplayed: user action: None; ,Evil: Season 1_hook_05_16x9,HOOK,Netflix Chrome Linux (Cadmium) HTML 5,00:00:04,00:00:04,US (United States)
Ashish,2020-10-14 05:45:21,00:06:46,,Travelers: Season 1: Donner (Episode 8),,Netflix Chrome Linux (Cadmium) HTML 5,00:06:59,Not latest view,US (United States)
Ashish,2020-10-13 10:01:59,00:18:23,,Travelers: Season 1: Protocol 5 (Episode 7),,Netflix Chrome Linux (Cadmium) HTML 5,00:42:57,00:42:57,US (United States)
Ashish,2020-10-12 22:38:30,00:24:12,,Travelers: Season 1: Protocol 5 (Episode 7),,Netflix Chrome Linux (Cadmium) HTML 5,00:24:34,Not latest view,US (United States)
Ashish,2020-10-12 22:01:03,00:37:26,,Travelers: Season 1: Helios 685 (Episode 6),,Netflix Chrome Linux (Cadmium) HTML 5,00:43:52,00:43:52,US (United States)
Ashish,2020-10-11 22:56:19,00:06:17,,Travelers: Season 1: Helios 685 (Episode 6),,Netflix Chrome Linux (Cadmium) HTML 5,00:06:26,Not latest view,US (United States)
Ashish,2020-10-11 22:12:26,00:43:51,,Travelers: Season 1: Room 101 (Episode 5),,Netflix Chrome Linux (Cadmium) HTML 5,00:44:14,00:44:14,US (United States)
Ashish,2020-10-11 21:48:35,00:23:47,,Travelers: Season 1: Hall (Episode 4),,Netflix Chrome Linux (Cadmium) HTML 5,00:44:23,00:44:23,US (United States)
Ashish,2020-10-11 21:47:13,00:01:17,Autoplayed: user action: None; ,Better Than Us (Trailer),TRAILER,Netflix Chrome Linux (Cadmium) HTML 5,00:00:00,00:00:00,US (United States)
Ashish,2020-10-11 09:51:32,00:39:37,,Travelers: Season 1: Hall (Episode 4),,Netflix Chrome Linux (Cadmium) HTML 5,00:39:57,Not latest view,US (United States)
Ashish,2020-10-11 09:06:03,00:45:27,,Travelers: Season 1: Aleksander (Episode 3),,Netflix Chrome Linux (Cadmium) HTML 5,00:45:50,00:45:50,US (United States)
Ashish,2020-10-11 08:18:26,00:45:11,,Travelers: Season 1: Protocol 6 (Episode 2),,Netflix Chrome Linux (Cadmium) HTML 5,00:45:33,00:45:33,US (United States)
Ashish,2020-10-11 08:11:37,00:06:48,,Travelers: Season 1: Pilot (Episode 1),,Netflix Chrome Linux (Cadmium) HTML 5,00:49:11,00:49:11,US (United States)
Ashish,2020-10-11 05:34:20,00:13:59,,Travelers: Season 1: Pilot (Episode 1),,Netflix Chrome Linux (Cadmium) HTML 5,00:42:23,Not latest view,US (United States)
Ashish,2020-10-10 21:40:23,00:36:13,,Travelers: Season 1: Pilot (Episode 1),,Netflix Chrome Linux (Cadmium) HTML 5,00:36:24,Not latest view,US (United States)
Ashish,2020-10-10 21:39:56,00:00:05,Autoplayed: user action: None; ,Trailer: Ginny Weds Sunny,TRAILER,Netflix Chrome Linux (Cadmium) HTML 5,00:00:05,00:00:05,US (United States)
Ashish,2020-10-10 21:39:34,00:00:19,Autoplayed: user action: None; ,Gypsy (Trailer),TRAILER,Netflix Chrome Linux (Cadmium) HTML 5,00:00:20,00:00:20,US (United States)
Ashish,2020-10-10 21:38:51,00:00:19,Autoplayed: user action: None; ,Season 1 Trailer: Toy Boy,TRAILER,Netflix Chrome Linux (Cadmium) HTML 5,00:00:19,Not latest view,US (United States)
Ashish,2020-10-10 21:38:04,00:00:35,Autoplayed: user action: None; ,After Porn Ends 3_hook_primary_16x9,HOOK,Netflix Chrome Linux (Cadmium) HTML 5,00:00:35,00:00:35,US (United States)
Ashish,2020-10-10 21:37:59,00:00:04,Autoplayed: user action: None; ,Shameless: Season 1_hook_primary_16x9,HOOK,Netflix Chrome Linux (Cadmium) HTML 5,00:00:04,Not latest view,US (United States)
Ashish,2020-10-10 21:37:49,00:00:08,Autoplayed: user action: None; ,The Babysitter (Trailer),TRAILER,Netflix Chrome Linux (Cadmium) HTML 5,00:00:09,00:00:09,US (United States)
Ashish,2020-10-10 21:37:02,00:00:37,Autoplayed: user action: None; ,Real Steel_hook_03_16x9,HOOK,Netflix Chrome Linux (Cadmium) HTML 5,00:00:37,Not latest view,US (United States)
Ashish,2020-10-10 21:36:55,00:00:06,Autoplayed: user action: None; ,American Honey_hook_primary_16x9,HOOK,Netflix Chrome Linux (Cadmium) HTML 5,00:00:06,00:00:06,US (United States)
Ashish,2020-10-10 21:36:50,00:00:04,Autoplayed: user action: None; ,After_hook_01_16x9,HOOK,Netflix Chrome Linux (Cadmium) HTML 5,00:00:04,00:00:04,US (United States)
Ashish,2020-10-10 21:36:26,00:00:05,Autoplayed: user action: None; ,Hot Girls Wanted (Trailer),TRAILER,Netflix Chrome Linux (Cadmium) HTML 5,00:00:06,00:00:06,US (United States)
Ashish,2020-10-10 21:35:57,00:00:19,Autoplayed: user action: None; ,Rocco_hook_primary_16x9,HOOK,Netflix Chrome Linux (Cadmium) HTML 5,00:00:19,00:00:19,US (United States)
Ashish,2020-10-10 21:35:45,00:00:06,Autoplayed: user action: None; ,A Perfect Ending_hook_primary_16x9,HOOK,Netflix Chrome Linux (Cadmium) HTML 5,00:00:06,Not latest view,US (United States)
Ashish,2020-10-10 21:35:39,00:00:04,Autoplayed: user action: None; ,Season 1 Trailer: Dark Desire,TRAILER,Netflix Chrome Linux (Cadmium) HTML 5,00:00:04,00:00:04,US (United States)
Ashish,2020-10-10 21:35:33,00:00:04,Autoplayed: user action: None; ,Not Another Teen Movie_hook_primary_16x9,HOOK,Netflix Chrome Linux (Cadmium) HTML 5,00:00:04,Not latest view,US (United States)
Ashish,2020-10-10 21:35:08,00:00:05,Autoplayed: user action: None; ,Trailer: Ginny Weds Sunny,TRAILER,Netflix Chrome Linux (Cadmium) HTML 5,00:00:05,Not latest view,US (United States)
Ashish,2020-10-10 21:34:56,00:00:11,,Travelers: Season 1: Pilot (Episode 1),,Netflix Chrome Linux (Cadmium) HTML 5,00:00:11,Not latest view,US (United States)
Ashish,2020-10-10 21:34:41,00:00:13,Autoplayed: user action: None; ,Travelers: Season 3 (Trailer),TRAILER,Netflix Chrome Linux (Cadmium) HTML 5,00:00:14,00:00:14,US (United States)
Ashish,2020-10-10 21:33:56,00:00:34,Autoplayed: user action: None; ,Narcos: Season 3 (Trailer),TRAILER,Netflix Chrome Linux (Cadmium) HTML 5,00:00:35,00:00:35,US (United States)
Ashish,2020-10-10 21:33:40,00:00:05,Autoplayed: user action: None; ,The Protector: Season 1 (Trailer),TRAILER,Netflix Chrome Linux (Cadmium) HTML 5,00:00:06,00:00:06,US (United States)
Ashish,2020-10-10 21:33:18,00:00:21,Autoplayed: user action: None; ,Trailer: Ginny Weds Sunny,TRAILER,Netflix Chrome Linux (Cadmium) HTML 5,00:00:21,Not latest view,US (United States)
Ashish,2020-10-10 05:02:34,00:00:19,Autoplayed: user action: None; ,Trailer: Ginny Weds Sunny,TRAILER,Netflix Chrome Linux (Cadmium) HTML 5,00:00:18,Not latest view,US (United States)
Ashish,2020-10-09 21:37:12,00:31:12,,The Haunting of Bly Manor: Season 1: The Great Good Place (Episode 1),,Netflix Chrome Linux (Cadmium) HTML 5,00:31:12,00:31:12,US (United States)
